,age,income,class,response,segment,events
2712,45,123.12446468333994,0,1,1,3
2713,51,104.01126909412059,1,0,1,1
2714,35,349.3622204234855,2,0,1,1
2715,25,122.75617745435389,0,0,0,1
2716,21,113.51501200436753,0,1,1,3
2717,67,80.28750144225356,0,0,0,2
2718,40,64.33310240506717,0,1,1,3
2719,72,246.0053295720341,2,0,1,2
2720,56,70.7173853784285,0,0,0,0
2721,73,198.6579160052022,1,0,1,5
2722,64,172.75269039570026,1,1,2,3
2723,17,43.45252621967336,0,1,1,4
2724,20,35.56688834673252,0,0,0,3
2725,68,153.16460776302415,1,0,1,3
2726,68,180.20591425053652,1,0,1,2
2727,71,197.11148740237763,1,0,1,2
2728,54,78.95266702153769,1,0,1,2
2729,46,138.8055556790511,0,1,1,4
2730,72,112.88610723049763,0,0,0,0
2731,26,165.2283254408283,0,1,1,3
2732,73,243.49063430934135,2,0,1,2
2733,59,235.59715797817964,2,0,1,4
2734,47,72.5426113455936,0,1,1,5
2735,68,78.13945879886965,0,0,0,5
2736,69,90.98241581753351,0,0,0,2
2737,71,199.4414795455907,1,0,1,6
2738,70,174.438038124422,1,1,2,2
2739,70,147.90587945204462,0,0,0,2
2740,69,199.6002039499394,1,0,1,6
2741,25,87.65149502968768,0,0,0,5
2742,38,108.47039032105664,0,1,1,5
2743,43,180.69589761817605,1,1,2,3
2744,20,72.98995735034404,0,0,0,2
2745,50,65.40411032671801,0,0,0,0
2746,59,149.76522858151247,1,1,2,2
2747,56,79.50320183407638,1,1,2,3
2748,59,194.52105739184597,2,0,1,0
2749,16,137.11574278419513,0,0,0,3
2750,52,149.34746052808163,1,0,1,4
2751,36,120.6881135575731,0,0,0,6
2752,54,149.45244612310194,1,0,1,6
2753,19,160.2310220968252,0,0,0,1
2754,62,163.37154723223108,1,1,2,5
2755,48,92.45450862137885,0,0,0,1
2756,62,143.92947547068448,0,1,1,5
2757,16,147.92057743338208,0,1,1,6
2758,39,53.6397039902739,0,0,0,5
2759,31,108.73958114359498,0,0,0,3
2760,60,88.89470927257682,0,0,0,4
2761,61,265.2345470489971,2,1,2,5
2762,46,211.32640567647584,1,1,2,1
2763,21,98.74464711821149,0,1,1,1
2764,38,105.7392813259852,0,0,0,5
2765,69,119.51174710257908,0,0,0,2
2766,65,86.69635912126955,0,1,1,6
2767,31,72.3571026013733,0,1,1,5
2768,34,163.182029150538,1,1,2,2
2769,24,80.791916045036,0,0,0,4
2770,27,133.47852114806756,0,1,1,1
2771,27,77.57969760238792,0,0,0,3
2772,71,76.9480806573331,0,1,1,2
2773,68,120.74374917647252,0,0,0,4
2774,41,74.4667840149807,0,0,0,3
2775,34,100.93974977965831,0,0,0,2
2776,55,65.96532367950752,0,0,0,3
2777,56,128.76640984126968,1,0,1,6
2778,72,193.59118999738183,1,1,2,4
2779,16,57.3155460830283,0,1,1,4
2780,42,172.19522309850385,1,1,2,2
2781,29,50.361742097092794,0,1,1,6
2782,25,93.11218945128296,0,1,1,3
2783,67,203.0887278054496,2,1,2,5
2784,60,310.37214621733125,2,1,2,5
2785,30,64.18825004934891,0,1,1,6
2786,28,50.03970905058384,0,1,1,4
2787,52,153.2698972776497,2,1,2,4
2788,71,128.67978047427354,0,0,0,6
2789,46,112.56602657058285,0,0,0,5
2790,26,39.470512624055544,0,0,0,0
2791,71,79.93706085944281,0,1,1,1
2792,60,133.16708225131913,0,0,0,2
2793,24,209.12965917514688,1,0,1,6
2794,52,118.70255095976201,1,1,2,3
2795,65,141.7993996935559,0,0,0,3
2796,71,218.9068561159475,2,1,2,5
2797,52,120.25377262252007,1,1,2,4
2798,47,61.428690090462865,0,1,1,1
2799,48,261.8752491780831,2,1,2,3
2800,70,191.29030708028193,1,0,1,6
2801,42,89.16676163223295,0,1,1,3
2802,51,246.71238980347923,2,0,1,1
2803,47,181.6428338806396,1,0,1,5
2804,31,205.9703098970969,1,0,1,5
2805,67,102.19378102705797,0,0,0,1
2806,49,53.29266576352644,0,0,0,5
2807,33,240.8897404566721,1,0,1,5
2808,66,100.98354038354185,0,0,0,1
2809,39,232.1979986040774,1,1,2,5
2810,29,131.00833781299394,0,1,1,3
2811,46,124.19060095596768,0,0,0,2
2812,39,128.1187598660488,0,1,1,1
2813,42,221.0732798998393,1,0,1,3
2814,33,81.14410464434837,0,1,1,2
2815,54,100.28206893835645,1,0,1,3
2816,45,57.54056219468405,0,1,1,5
2817,48,55.73906082779051,0,0,0,1
2818,48,117.93317617999207,0,0,0,2
2819,56,179.33876935005463,2,0,1,4
2820,53,123.93115518203825,1,0,1,4
2821,47,60.143360181038915,0,0,0,1
2822,59,104.10057751607691,1,0,1,4
2823,68,80.79788500284496,0,1,1,6
2824,67,155.07697502961136,1,1,2,5
2825,63,100.4233670306786,0,1,1,6
2826,23,191.1216855465317,0,0,0,1
2827,21,28.629480053609267,0,0,0,4
2828,67,103.59602495171981,0,0,0,0
2829,35,69.9564975981447,0,1,1,6
2830,24,74.61881826700501,0,1,1,5
2831,28,66.66694366112935,0,1,1,5
2832,33,156.18183563786224,1,1,2,4
2833,71,103.88824966377621,0,1,1,5
2834,64,129.24655343541627,0,1,1,5
2835,52,54.13733156044872,0,1,1,4
2836,23,113.6904190280213,0,1,1,3
2837,31,50.61379025505071,0,0,0,3
2838,67,136.35279259246,0,0,0,3
2839,64,171.8789719682793,1,0,1,5
2840,69,214.64123016129278,2,1,2,1
2841,33,181.72053893235807,1,1,2,1
2842,69,199.130800691866,1,0,1,2
2843,28,106.67419702775587,0,1,1,3
2844,53,114.24077826080773,1,1,2,2
2845,59,219.6298596511875,2,1,2,3
2846,22,90.01535801154162,0,1,1,3
2847,63,140.4375190228518,0,0,0,3
2848,68,79.19484528683321,0,1,1,5
2849,56,202.59752523393485,2,1,2,1
2850,36,131.6987889234887,0,0,0,5
2851,24,179.57908412985634,0,1,1,2
2852,38,317.16174315555975,2,0,1,5
2853,41,148.63879839343565,0,1,1,1
2854,63,101.4702911175048,0,0,0,1
2855,33,86.08637413730526,0,0,0,5
2856,50,115.29764605635351,1,1,2,1
2857,68,119.82034054732324,0,1,1,4
2858,50,156.69060039837746,2,1,2,5
2859,47,72.130374556352,0,1,1,6
2860,60,151.06970063597248,1,0,1,5
2861,34,241.3090071277756,1,1,2,4
2862,37,64.75294404035893,0,0,0,5
2863,65,88.2879647995951,0,0,0,5
2864,61,138.15779348525191,0,0,0,4
2865,71,140.689410977435,0,1,1,5
2866,18,50.48056914122679,0,1,1,2
2867,25,49.52521978169444,0,1,1,6
2868,49,81.13408065171778,0,1,1,5
2869,56,82.28942014196679,1,0,1,4
2870,20,62.647776551394045,0,1,1,6
2871,69,346.2000299902234,2,1,2,4
2872,35,98.30578045088201,0,0,0,3
2873,61,239.61563360715678,2,1,2,2
2874,63,347.1746270249051,2,1,2,1
2875,48,161.15225282639847,1,0,1,3
2876,52,58.1191176201614,0,1,1,5
2877,74,162.25605134586283,1,0,1,4
2878,47,193.7742080902485,1,1,2,2
2879,74,96.2941644210158,0,1,1,3
2880,35,134.9132121329481,0,1,1,3
2881,30,190.41466990622794,1,0,1,1
2882,21,46.67419370267861,0,1,1,1
2883,61,178.2785614571975,1,0,1,0
2884,21,123.56483264969745,0,1,1,3
2885,17,132.64868492854885,0,0,0,3
2886,45,88.78567245227792,0,1,1,3
2887,40,249.43303586062385,1,0,1,2
2888,43,248.8996704411736,1,0,1,2
2889,71,111.19528029961029,0,1,1,4
2890,64,245.7716295775829,2,0,1,6
2891,29,44.852509205875634,0,0,0,0
2892,54,95.62762594934435,1,0,1,2
2893,58,148.09419032419254,1,1,2,3
2894,25,76.4397896943702,0,0,0,3
2895,55,163.01352224679863,2,0,1,4
2896,40,96.59150804614694,0,1,1,2
2897,18,155.9852821223389,0,0,0,3
2898,43,74.90846414318995,0,0,0,6
2899,34,84.71171755583742,0,1,1,2
2900,50,58.29034272330297,0,0,0,5
2901,39,80.79587388086222,0,0,0,6
2902,56,84.63158627656705,1,1,2,5
2903,53,202.67158025433127,2,1,2,1
2904,50,135.97644636749436,1,1,2,5
2905,45,111.80376787333434,0,1,1,2
2906,27,105.7546052033626,0,0,0,5
2907,39,47.15280139001659,0,1,1,4
2908,34,178.52279016069963,1,0,1,4
2909,61,98.05499223499433,0,1,1,2
2910,51,93.89420261788915,1,1,2,6
2911,33,240.5327353324988,1,0,1,1
2912,36,93.36522821246689,0,0,0,3
2913,55,182.34680091542228,2,1,2,1
2914,47,169.84668981129798,1,1,2,2
2915,62,66.35249989054743,0,0,0,2
2916,19,215.64908569666005,1,1,2,5
2917,69,202.0862139388625,2,0,1,3
2918,68,174.24705163355156,1,1,2,3
2919,35,68.61869864010168,0,1,1,5
2920,71,104.02296653930165,0,1,1,6
2921,47,153.34258906693645,1,0,1,5
2922,61,204.69734775640282,2,1,2,3
2923,60,208.35852994991347,2,0,1,4
2924,26,91.39186524116795,0,1,1,6
2925,62,243.68372366971957,2,0,1,1
2926,20,69.2378615484296,0,0,0,4
2927,52,97.82345026691775,1,0,1,4
2928,44,305.5244934567321,2,1,2,5
2929,32,61.98527430985663,0,0,0,5
2930,69,178.5399669016327,1,1,2,3
2931,22,36.518482704241656,0,0,0,5
2932,18,70.19828554205728,0,1,1,4
2933,38,72.3350903770536,0,0,0,5
2934,41,42.417066710373376,0,0,0,0
2935,21,44.95170857760024,0,1,1,1
2936,52,96.73063167248714,1,0,1,4
2937,17,219.40412954746577,1,1,2,3
2938,59,98.42529872725056,1,1,2,1
2939,67,75.37284343755938,0,1,1,2
2940,41,105.85101750795643,0,1,1,1
2941,68,195.86404255428866,1,0,1,3
2942,43,85.8063903789428,0,1,1,6
2943,66,191.99527422968401,1,0,1,4
2944,44,58.62431235931091,0,0,0,1
2945,41,117.08699841640097,0,0,0,0
2946,29,78.19893451688361,0,0,0,5
2947,52,167.81221728933002,2,0,1,1
2948,64,203.34575890997098,2,1,2,3
2949,63,163.42798157558985,1,1,2,3
2950,45,196.06172554725413,1,1,2,6
2951,17,194.98117562421876,0,1,1,2
2952,73,157.16397612506353,1,1,2,5
2953,71,278.46542524410506,2,0,1,2
2954,30,40.94445836590252,0,1,1,5
2955,55,171.6046978177887,2,0,1,0
2956,64,97.17747450342927,0,1,1,1
2957,57,134.3187015293421,1,1,2,0
2958,28,119.72667074927463,0,1,1,1
2959,67,108.30388184449703,0,0,0,0
2960,35,87.23931433122792,0,1,1,3
2961,51,93.29399380675392,1,0,1,6
2962,71,136.1580543709755,0,1,1,5
2963,45,59.76779694890887,0,1,1,4
2964,69,202.88305599970974,2,1,2,1
2965,21,39.306081381691,0,1,1,2
2966,69,126.78570247172372,0,1,1,3
2967,26,123.39064368818977,0,1,1,3
2968,72,111.28784530585713,0,0,0,5
2969,33,102.58633644271879,0,1,1,3
2970,57,134.66210322292198,1,1,2,3
2971,71,221.24338675886412,2,0,1,5
2972,31,180.2254510311917,1,1,2,2
2973,59,178.5715712498686,2,1,2,3
2974,54,73.12020625898485,0,0,0,4
2975,48,100.82012877246657,0,1,1,1
2976,54,201.0892160854773,2,1,2,5
2977,65,152.92126909776852,1,1,2,1
2978,69,116.44657541604468,0,0,0,1
2979,27,164.98921509614073,0,0,0,3
2980,65,131.08847669163998,0,0,0,2
2981,63,95.75569634754925,0,0,0,0
2982,62,65.46946208875917,0,1,1,5
2983,62,278.82460085019295,2,1,2,3
2984,35,59.753041526630675,0,1,1,5
2985,34,110.32015283595287,0,0,0,5
2986,18,64.27460939824324,0,0,0,3
2987,70,148.92670292525835,0,1,1,3
2988,60,100.28531526813245,0,0,0,2
2989,45,49.2367981429906,0,1,1,2
2990,29,158.8479607302682,0,0,0,2
2991,72,99.25090907869948,0,1,1,1
2992,19,27.54634773631827,0,1,1,5
2993,51,113.19243870388904,1,1,2,6
2994,27,61.94218451664579,0,1,1,4
2995,45,123.50480912316998,0,0,0,3
2996,39,70.46971029755073,0,0,0,3
2997,30,104.57880102536068,0,1,1,4
2998,18,62.17981955026708,0,1,1,5
2999,68,76.66197633436218,0,0,0,1
3000,16,51.57564145660825,0,0,0,3
3001,72,99.10691840833081,0,0,0,3
3002,64,180.3661796630348,1,1,2,5
3003,72,91.628151697079,0,0,0,2
3004,54,88.17415041310208,1,1,2,3
3005,35,341.7198362953494,2,0,1,5
3006,59,75.95871762992641,1,0,1,5
3007,70,167.91324328432995,1,1,2,5
3008,29,119.90834205243347,0,0,0,1
3009,39,59.51182239503556,0,0,0,3
3010,21,75.88196876769976,0,0,0,3
3011,64,86.8564856269098,0,1,1,1
3012,49,147.2138855881644,0,0,0,5
3013,29,105.51423594682898,0,0,0,5
3014,55,57.87959872354027,0,0,0,2
3015,57,126.99283813318678,1,1,2,1
3016,25,108.90702310059923,0,1,1,2
3017,48,60.87519197027019,0,0,0,0
3018,71,98.16796374564744,0,1,1,3
3019,60,126.68209852291174,0,0,0,5
3020,69,104.48421125649585,0,1,1,1
3021,47,71.6884241747074,0,0,0,3
3022,74,90.66376956225807,0,0,0,5
3023,62,134.48850027711507,0,1,1,5
3024,74,194.96356277404408,1,0,1,4
3025,18,139.46549902921276,0,0,0,5
3026,16,134.09426250304952,0,0,0,5
3027,42,112.52122092143222,0,0,0,3
3028,24,68.27871779571737,0,1,1,6
3029,25,32.966086893862354,0,1,1,2
3030,57,127.96625915937322,1,0,1,3
3031,23,89.35867819176505,0,0,0,5
3032,20,32.597950864167146,0,1,1,3
3033,19,106.27027313026727,0,0,0,3
3034,73,230.76493855425178,2,0,1,1
3035,41,84.37597925731959,0,0,0,2
3036,47,314.35890480578126,2,1,2,2
3037,39,115.54874236823795,0,1,1,3
3038,34,96.54866245403879,0,0,0,5
3039,57,76.81990513850423,1,1,2,1
3040,38,88.29529168974793,0,1,1,2
3041,71,120.61604952736823,0,0,0,6
3042,71,246.47851092648722,2,1,2,1
3043,39,184.27544274204217,1,1,2,1
3044,58,214.53889677693448,2,0,1,3
3045,51,96.89702190018195,1,1,2,6
3046,27,141.5077457101151,0,0,0,6
3047,31,63.738627035255156,0,0,0,2
3048,28,65.39601368285969,0,0,0,1
3049,66,125.70739873407413,0,1,1,1
3050,29,42.494764771024336,0,0,0,1
3051,61,144.04504241832035,0,1,1,6
3052,65,180.03395800392028,1,1,2,3
3053,21,139.07668057537916,0,0,0,2
3054,70,204.64987069803607,2,1,2,1
3055,67,118.4402532724322,0,0,0,4
3056,17,191.65674044590781,0,1,1,2
3057,67,100.08449773556275,0,0,0,5
3058,40,45.439970378637426,0,0,0,1
3059,47,113.68290508807775,0,0,0,5
3060,61,194.91498535916108,1,0,1,0
3061,25,138.92553531619558,0,0,0,0
3062,46,71.31373452415696,0,1,1,4
3063,42,114.57219333587997,0,1,1,6
3064,54,154.06107657558204,2,1,2,5
3065,39,61.00815163496131,0,1,1,2
3066,22,170.95286520122522,0,1,1,5
3067,16,154.445625673049,0,0,0,3
3068,31,122.04573118591101,0,0,0,5
3069,34,96.40536202251485,0,0,0,1
3070,38,74.08947792453631,0,0,0,3
3071,47,90.26138033741793,0,1,1,4
3072,73,166.48031786074688,1,0,1,6
3073,30,133.38569606380747,0,1,1,3
3074,40,132.30950035235227,0,1,1,3
3075,41,193.66716549229167,1,1,2,1
3076,37,190.28798738069392,1,0,1,4
3077,41,112.28000924288196,0,1,1,3
3078,44,146.52499079105095,0,1,1,3
3079,37,89.61612953761552,0,1,1,3
3080,27,134.21455243529576,0,1,1,2
3081,71,100.72091345549246,0,1,1,5
3082,57,218.35109657902672,2,1,2,1
3083,21,37.348823235901335,0,1,1,6
3084,18,104.95428802604854,0,1,1,3
3085,29,53.04281041149412,0,1,1,4
3086,60,92.10624474282722,0,0,0,3
3087,50,140.2143511511959,1,1,2,1
3088,50,135.28291271446227,1,1,2,5
3089,31,35.03390265162648,0,1,1,1
3090,67,143.59837582377588,0,1,1,2
3091,24,112.42657091556701,0,0,0,0
3092,71,249.02930276023312,2,0,1,3
3093,58,154.57539127021295,2,1,2,5
3094,63,225.73517125077177,2,1,2,2
3095,69,178.8445714889204,1,0,1,3
3096,29,42.35402965856703,0,1,1,4
3097,18,165.77811505759894,0,0,0,6
3098,17,73.55885240246644,0,0,0,1
3099,50,68.85328285716359,0,1,1,3
3100,66,151.6144549739164,1,0,1,5
3101,61,393.54437512141186,2,0,1,4
3102,30,179.5553744239503,1,0,1,3
3103,19,122.24804218023264,0,1,1,5
3104,26,38.88496946831661,0,0,0,1
3105,20,35.803654451423974,0,1,1,1
3106,26,150.76983006423376,0,1,1,1
3107,50,97.05048340141148,1,0,1,3
3108,30,48.38192440472734,0,0,0,1
3109,41,106.09521926275052,0,0,0,3
3110,51,96.1785118431561,1,1,2,1
3111,30,31.26044248916736,0,1,1,3
3112,20,78.72031834973171,0,0,0,1
3113,41,159.19897401710713,1,0,1,4
3114,33,126.74591734755819,0,1,1,3
3115,23,56.13475294740205,0,1,1,3
3116,72,261.0594550699054,2,0,1,0
3117,59,95.4005621629657,1,1,2,2
3118,64,77.43422384579344,0,1,1,2
3119,16,185.6649843485521,0,0,0,1
3120,24,104.9638201759725,0,1,1,3
3121,33,38.548115966981726,0,1,1,5
3122,47,136.38366969350818,0,1,1,3
3123,64,146.38804913168434,0,1,1,4
3124,59,69.94399949307594,0,0,0,4
3125,49,73.44889391343811,0,1,1,1
3126,54,124.2794609557565,1,1,2,3
3127,44,51.40979484243806,0,1,1,3
3128,35,125.69154440366557,0,0,0,2
3129,65,259.9952490790426,2,0,1,1
3130,67,160.53633308799795,1,0,1,3
3131,67,164.35148214427085,1,1,2,2
3132,22,39.43650212438576,0,0,0,4
3133,56,58.93855699093065,0,1,1,4
3134,74,202.47689504473237,2,0,1,2
3135,29,103.52228720468716,0,0,0,0
3136,55,133.37608089119814,1,0,1,3
3137,49,131.19234088610645,0,1,1,1
3138,45,74.94803242270117,0,1,1,1
3139,62,115.25849004923344,0,0,0,3
3140,47,122.98872834048672,0,0,0,5
3141,73,159.56722190484683,1,0,1,1
3142,58,194.41923249743027,2,1,2,5
3143,23,49.44645700448011,0,0,0,3
3144,66,365.5386895489508,2,1,2,5
3145,38,231.81300515020482,1,0,1,6
3146,59,93.2058942900278,1,1,2,2
3147,41,60.58126233694999,0,1,1,6
3148,48,172.0946036969793,1,0,1,1
3149,23,205.92968332530097,1,0,1,3
3150,30,58.60523639602211,0,0,0,1
3151,37,177.6587699766373,1,1,2,3
3152,55,183.84335505941638,2,1,2,5
3153,41,68.50068906106775,0,1,1,5
3154,35,108.62385531308662,0,0,0,6
3155,47,57.137770931418224,0,0,0,1
3156,34,182.51323450869472,1,0,1,0
3157,40,87.05227344310464,0,1,1,2
3158,42,143.63779473180568,0,0,0,4
3159,65,116.63902473684331,0,1,1,2
3160,42,197.63562128332146,1,1,2,5
3161,27,133.94458558532676,0,0,0,3
3162,64,154.88754317997038,1,0,1,5
3163,53,130.541997303679,1,0,1,2
3164,69,77.27012735686034,0,1,1,2
3165,50,102.23314395017645,1,0,1,3
3166,29,109.67498911591309,0,1,1,2
3167,44,158.50823218531067,1,1,2,4
3168,64,98.89091580999263,0,0,0,6
3169,51,193.6024896916641,2,1,2,3
3170,18,81.75726869011359,0,1,1,5
3171,74,260.8614022027503,2,0,1,6
3172,59,139.598977124712,1,0,1,1
3173,22,22.55265822594052,0,0,0,4
3174,59,130.25228543423196,1,1,2,1
3175,52,77.27196464526973,1,0,1,6
3176,41,170.99904405911525,1,0,1,0
3177,26,150.42473040890155,0,1,1,3
3178,53,89.09796061572237,1,1,2,5
3179,28,184.8518931478501,0,1,1,4
3180,52,154.52248998056893,2,1,2,5
3181,23,113.93506495256602,0,1,1,1
3182,73,192.38103607999219,1,1,2,4
3183,74,99.93920497745671,0,1,1,6
3184,30,191.56669703738015,1,0,1,5
3185,16,183.94354101776386,0,1,1,4
3186,67,97.8033986631715,0,0,0,6
3187,30,191.43755377844872,1,0,1,3
3188,54,55.48711482687894,0,0,0,1
3189,34,100.51400888022657,0,0,0,4
3190,26,195.60267665315928,0,1,1,2
3191,47,182.01344797386474,1,1,2,3
3192,51,196.58633920905146,2,1,2,4
3193,50,195.40435147491647,2,0,1,2
3194,52,169.22669828202137,2,1,2,1
3195,72,135.75726580020427,0,0,0,6
3196,44,174.8900951544188,1,1,2,6
3197,48,48.3361914660696,0,0,0,3
3198,47,216.21799806173928,1,0,1,6
3199,16,200.43324289052094,1,1,2,0
3200,69,238.25800886739083,2,1,2,0
3201,57,69.53091429703971,0,1,1,0
3202,64,144.34863624877897,0,0,0,5
3203,42,335.3310636679487,2,1,2,4
3204,69,78.78159936960684,0,1,1,5
3205,23,112.52483916774098,0,1,1,6
3206,57,107.8746215228198,1,1,2,4
3207,26,215.38395168284046,1,1,2,4
3208,54,144.15453797864672,1,1,2,2
3209,67,121.47638072149837,0,0,0,3
3210,30,91.84385527146242,0,1,1,3
3211,49,86.49196612151405,0,0,0,3
3212,37,296.95520825290885,2,1,2,2
3213,74,121.73389016718359,0,0,0,5
3214,20,78.29456146559195,0,1,1,3
3215,16,89.7385876850142,0,1,1,5
3216,42,102.98419996984626,0,0,0,1
3217,68,176.10648275682325,1,1,2,3
3218,66,148.94667636788682,0,1,1,0
3219,64,79.44523173755906,0,0,0,4
3220,17,44.82792929640817,0,0,0,1
3221,20,130.1180507991919,0,1,1,6
3222,72,125.51434848438798,0,1,1,1
3223,28,120.0206291343828,0,1,1,5
3224,74,103.54283991637499,0,0,0,2
3225,64,79.40587636270189,0,0,0,5
3226,42,43.36187910947061,0,0,0,2
3227,28,148.37230894717123,0,0,0,1
3228,39,130.58195297746545,0,1,1,4
3229,16,31.48760050565229,0,0,0,6
3230,24,56.5337701891173,0,1,1,3
3231,59,83.1171010047994,1,1,2,4
3232,71,140.5173336431297,0,1,1,4
3233,28,30.33401171520411,0,1,1,1
3234,60,65.9489346109405,0,1,1,4
3235,61,217.1954379174229,2,0,1,4
3236,59,71.09771760851845,0,0,0,2
3237,64,90.53907775307215,0,1,1,3
3238,64,149.9821514396678,0,1,1,3
3239,22,25.544788298352284,0,1,1,3
3240,22,56.32480741738584,0,0,0,6
3241,20,241.42656683825396,1,1,2,3
3242,16,77.10371054018678,0,0,0,1
3243,49,71.8321223250506,0,1,1,3
3244,24,36.19952427869518,0,0,0,3
3245,19,102.77841193354168,0,1,1,1
3246,74,112.47226322610763,0,1,1,0
3247,18,81.43918204613438,0,1,1,5
3248,43,91.26711891118664,0,1,1,5
3249,52,174.99882472435257,2,1,2,5
3250,62,141.30731857506123,0,1,1,5
3251,58,83.90959521999407,1,1,2,1
3252,63,223.51859649674662,2,1,2,2
3253,47,89.18505282952383,0,1,1,3
3254,63,113.17815344902469,0,1,1,6
3255,47,228.03865675649337,1,1,2,2
3256,40,175.39300367434944,1,1,2,2
3257,63,156.47607759322796,1,1,2,2
3258,69,133.99971062058688,0,1,1,4
3259,54,204.89258036107836,2,1,2,3
3260,73,106.26221613987337,0,1,1,3
3261,24,135.8600396173341,0,1,1,3
3262,30,76.47063345702648,0,0,0,5
3263,50,222.8102705435076,2,1,2,5
3264,24,87.61394195783718,0,1,1,1
3265,33,79.74422647558443,0,0,0,4
3266,41,63.77797677348294,0,1,1,1
3267,64,164.97312536469764,1,0,1,2
3268,49,106.10129314493855,0,0,0,6
3269,57,214.86549699797757,2,0,1,4
3270,60,228.79494976008368,2,0,1,5
3271,21,94.3502733019705,0,1,1,4
3272,44,201.72860073778668,1,1,2,3
3273,43,55.9623820958746,0,0,0,1
3274,42,273.5501454853204,2,0,1,3
3275,35,206.0923769969865,1,0,1,2
3276,36,147.9609912025316,0,1,1,2
3277,59,216.27230981291117,2,1,2,3
3278,32,117.43108135309173,0,0,0,1
3279,42,155.253068412343,1,1,2,2
3280,30,254.71454433219697,2,1,2,6
3281,52,66.62745275694559,0,0,0,2
3282,36,69.97052235167082,0,1,1,3
3283,37,213.93703417607318,1,0,1,4
3284,60,164.12533831148482,1,0,1,3
3285,66,181.26694928046462,1,1,2,3
3286,60,83.75497856266998,0,1,1,2
3287,38,109.74523809615077,0,0,0,0
3288,44,143.73070508060573,0,1,1,5
3289,28,85.76464775425089,0,1,1,5
3290,54,64.96542050073869,0,0,0,1
3291,61,82.48109887844845,0,0,0,5
3292,27,44.16004334278826,0,1,1,5
3293,42,94.46047295190664,0,0,0,1
3294,27,206.1824069552571,1,1,2,5
3295,38,99.47497739798582,0,1,1,3
3296,62,131.7996028526328,0,0,0,4
3297,53,114.33427057199695,1,0,1,2
3298,33,163.9641177715343,1,0,1,1
3299,68,145.72712408462763,0,0,0,1
3300,64,152.92404347607098,1,1,2,5
3301,17,78.68432823113004,0,1,1,4
3302,31,39.26328476500954,0,1,1,6
3303,54,219.5922305091441,2,1,2,3
3304,34,156.93951327441593,1,0,1,6
3305,37,62.63135462105851,0,1,1,1
3306,71,166.14215766539647,1,1,2,0
3307,74,171.52541672154928,1,0,1,6
3308,51,65.78796956454245,0,1,1,1
3309,44,118.93912668722115,0,0,0,6
3310,31,119.4168430136275,0,0,0,3
3311,48,62.362852588651165,0,0,0,1
3312,57,184.1605115425776,2,0,1,1
3313,33,116.19284058776076,0,1,1,1
3314,19,34.117685647235845,0,1,1,3
3315,25,116.53655405851599,0,0,0,4
3316,27,151.05236264822238,0,0,0,4
3317,45,145.00200219400105,0,1,1,1
3318,39,145.48134847492761,0,0,0,1
3319,27,115.88816020616264,0,0,0,5
3320,39,260.12161604021594,2,0,1,5
3321,43,47.79761642940227,0,1,1,4
3322,65,65.2066897440785,0,1,1,3
3323,19,185.26945940851147,0,1,1,4
3324,54,184.78358343509774,2,0,1,4
3325,19,62.74109547857006,0,0,0,1
3326,44,199.2159227438146,1,0,1,4
3327,37,376.0970767522445,2,0,1,5
3328,57,100.85528622986305,1,1,2,6
3329,74,179.62418201946014,1,1,2,4
3330,59,117.02441692357579,1,0,1,4
3331,44,224.63534739264105,1,0,1,2
3332,73,153.51580992373835,1,0,1,4
3333,73,231.3667362181013,2,0,1,3
3334,30,84.40366463002619,0,0,0,5
3335,31,107.7060099302229,0,0,0,5
3336,18,66.64609647772915,0,1,1,2
3337,42,45.79257643713868,0,0,0,5
3338,68,289.9715343593356,2,0,1,5
3339,21,52.298127876537436,0,1,1,3
3340,26,27.11887635843213,0,0,0,3
3341,23,83.63375625450689,0,1,1,3
3342,31,97.35170991664341,0,1,1,3
3343,74,229.8611548367193,2,1,2,3
3344,67,105.81786389768297,0,1,1,6
3345,65,177.84348523850758,1,0,1,1
3346,40,164.63253162940913,1,0,1,5
3347,53,137.35055026733798,1,1,2,3
3348,48,70.275933457829,0,1,1,6
3349,45,176.36874249627857,1,1,2,1
3350,67,179.91093381697863,1,0,1,6
3351,62,86.10154909415222,0,0,0,4
3352,41,187.66890809114824,1,1,2,3
3353,57,62.48615060595948,0,1,1,3
3354,19,182.91571522676665,0,1,1,6
3355,36,162.1549892706551,1,0,1,5
3356,65,193.08858302087523,1,1,2,1
3357,61,177.50566934024368,1,1,2,1
3358,50,68.50888768656662,0,0,0,3
3359,49,120.95460463559131,0,1,1,3
3360,42,57.77333080855704,0,1,1,1
3361,53,199.43128764069476,2,0,1,4
3362,60,102.49810774784945,0,0,0,5
3363,36,71.6807499107608,0,1,1,3
3364,22,28.35743977875672,0,1,1,1
3365,74,102.07812985388296,0,1,1,2
3366,43,85.00910096744329,0,0,0,2
3367,66,234.79286927018651,2,0,1,2
3368,60,85.786465488353,0,0,0,6
3369,50,159.73582000357868,2,1,2,4
3370,43,138.77208900552566,0,0,0,1
3371,31,62.480066652159785,0,0,0,3
3372,16,103.38873115549043,0,0,0,1
3373,52,120.2182550269753,1,0,1,5
3374,61,118.9415249458007,0,0,0,3
3375,60,146.95997464170358,0,0,0,5
3376,48,112.77802803737437,0,0,0,1
3377,74,158.44678490407819,1,0,1,2
